269460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,5,13,12,9,10,23,29,52,145,157,205,204,219,288,411,389,215,127,132,150,173,215,327,512,781,612,581,471,436,258,0,1,1210,0,0,0,215,2540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,423,913,2587,3443,3907,4232,3396,3214,4682,8269,18452,33177,43869,47780,51737,53688,63403,74561,73417,34390,20567,16776,15576,15156,14868,15856,18101,20162,16636,11245,6929,4365,2196,1248,2131,5434,254,74,436,1820
205588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,55,115,122,222,215,174,124,116,116,97,68,93,121,99,166,314,545,746,825,704,464,354,43,0,0,0,0,0,0,0,0,0,0,0,2412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,462,3819,13255,25375,39446,57837,58380,46736,36284,29539,27872,24819,19287,18207,23433,19522,25217,39273,59774,68264,65529,43745,25137,12763,2104,5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1459,7202,1662,770,365,239,113,145,65,64,54,34,63,36,16,11,19,24,19,15,11,17,23,15,21,24,39,40,95,92,142,142,152,158,204,225,334,201,42,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963,79916,188426,62241,32052,24773,17599,13541,17279,12617,11279,10495,10933,10569,8445,7217,6732,6770,7106,7259,7674,7813,7972,7870,8450,9104,11647,17283,26486,41090,37396,39523,41578,40438,36276,30115,29252,29653,15478,3368,546,181,176,57,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1323,1687,960,593,420,137,194,93,86,50,37,49,28,27,20,19,33,15,20,22,17,28,30,47,57,74,96,124,133,157,153,232,246,307,403,515,437,313,133,2,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,37385,56572,39165,31733,23340,14456,19232,14113,13396,11009,10639,10195,7797,7072,6697,6641,7269,7173,6543,7002,9072,12529,15749,18157,22130,28786,35615,52314,47210,51583,55498,57691,55210,47702,46938,45819,29393,15236,5471,310,379,33,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,12439,1390,965,552,305,144,137,80,88,76,59,57,42,48,57,31,41,41,37,48,64,80,64,32,32,38,47,35,38,48,59,61,69,114,158,138,108,127,43,1,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,25031,281982,64055,43812,31234,21243,15825,16795,14780,15466,14031,13570,12490,11756,13639,13540,11372,12705,15523,16394,21067,25129,27109,24907,19445,16877,15427,14502,17308,13688,14948,15174,14056,15704,16391,16034,12280,8068,5965,1781,132,381,34,0,0,0,0,0,0,0
23406,0,0,0,0,0,0,0,0,0,0,0,0,0,1,103,146,119,55,28,23,91,148,110,85,143,142,111,97,102,105,118,147,208,297,332,252,138,133,108,83,64,64,53,44,79,75,73,64,46,14,3,1,1,0,2,6,0,0,0,0,0,0,0,4594,0,0,0,0,0,0,0,0,0,0,0,0,0,212,3453,7101,8432,4978,3288,3075,11979,18097,18647,19590,27456,28764,26418,27758,28224,32974,35625,44515,68151,86306,88866,71155,53169,43926,35756,28887,23148,23288,16850,14171,16187,15459,12805,9863,5106,1978,624,337,292,382,404,252,36,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,96,166,240,451,407,361,255,183,170,126,149,229,175,100,68,36,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,243,4972,24209,49188,80303,118345,133998,119029,90509,66598,54681,45912,45176,64116,44672,29005,15930,6440,1466,258,253,255,388,331,208,103,117,57,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492,2759,1135,939,710,311,208,158,77,36,52,48,46,30,23,28,37,28,41,24,40,72,117,89,92,156,140,165,177,143,88,60,55,47,28,27,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,396,53242,110545,66228,52426,46623,29487,21141,19596,11764,9606,10627,11039,9976,8503,8381,8739,8611,9434,11612,12434,17014,24821,33366,37490,41280,46389,47602,48152,57351,39642,28600,17971,11268,8466,5954,2862,1434,222,0,0,0,0,0,0,0,0,0,0,0,0
234426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,41,110,210,88,133,90,79,51,75,89,154,106,41,25,71,83,86,143,158,177,130,101,81,79,66,64,84,93,106,88,55,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,951,4932,7774,6532,7497,9530,7375,7104,10746,15848,25006,20493,9464,7336,16540,24491,35846,54516,68174,68400,60170,45821,35503,30515,28793,26418,30943,26935,27618,21477,12049,2655,292,47,7,5,6,0,1,2,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1770,1013,894,956,459,392,586,394,281,263,181,185,93,92,68,69,95,107,142,148,101,74,54,40,34,25,23,9,10,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1774,68138,40042,51721,44683,30078,32627,50740,35126,30919,32726,29094,30562,27828,24007,23939,27071,33761,50861,61717,63029,56874,42746,29178,21577,15936,12093,8764,6536,3364,2318,1293,299,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5464,1126,1612,685,375,180,325,138,215,225,283,239,156,172,143,167,173,183,155,120,69,37,13,25,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2173,151551,70169,76740,34912,25638,18306,27735,19469,27749,31440,47397,44283,36858,38488,38027,42266,49179,53914,49020,39894,26573,14587,9030,6361,3342,1956,593,48,2,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7749,812,989,816,491,420,321,212,146,124,115,104,43,54,101,150,158,176,108,91,67,43,29,24,25,46,37,32,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3522,217393,53846,49331,42904,34130,34936,38881,26070,21150,19915,18317,17446,16435,17838,26383,38145,44143,46676,37516,28934,24085,20920,18185,14571,14008,16989,17109,15566,6903,3081,1018,121,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,59,127,162,137,189,150,188,175,204,155,129,106,89,100,96,139,75,54,28,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1655,12313,26778,33875,34906,42218,42493,46422,52696,59403,59206,49134,41535,38079,37969,35459,45841,29924,17306,8716,3460,1365,712,111,2,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1884,2879,1291,920,392,184,220,192,171,138,106,105,86,82,75,79,98,88,70,68,85,141,145,132,81,57,62,79,93,60,34,13,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,70839,105557,63529,58939,26710,19308,19912,26498,21810,19763,17172,17586,17530,16792,15913,18458,23469,28044,27913,26299,31474,41918,43635,36394,29517,25517,27456,30010,37480,22158,11313,5469,2896,1551,854,132,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,132,458,577,652,429,212,100,49,33,25,33,26,28,14,15,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,448,7582,50532,139274,207148,222346,172442,98072,45707,20423,12104,6080,4326,3265,2533,1859,1757,1052,205,8,2,5,2,2,1,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5729,4421,485,541,339,246,181,169,223,149,106,56,75,49,63,61,58,44,60,61,70,145,184,175,127,79,51,44,34,21,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268,156734,129075,25092,30447,25187,22754,18884,24843,23749,22837,20306,17408,15583,13040,14319,16831,17050,17306,19307,21118,23938,40315,56252,60082,50225,34861,24413,17803,14362,6624,2876,890,149,3,1,2,1,0,2,0,2,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,117,252,331,341,382,266,153,18,19,18,19,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1449,17039,58371,123563,174180,187474,175276,128257,66838,24695,11084,10005,8056,6087,4729,856,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,5,205,363,258,211,157,139,68,133,148,88,74,69,66,90,60,68,103,204,432,436,295,149,45,24,21,30,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951,14647,25046,23583,24334,22923,22092,17317,23979,30720,22603,22881,20769,22589,26915,25142,25477,31954,72681,139333,148401,110303,58095,24307,12259,11087,9453,4669,1189,294,43,0,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
272872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,243,251,293,137,106,109,87,39,41,51,57,53,69,46,51,78,76,88,140,139,87,72,80,102,97,121,190,176,150,90,82,40,29,19,4,0,0,0,0,0,0,0,79,0,0,0,0,0,3128,0,0,0,0,0,0,0,0,0,0,0,0,0,31,11477,9536,11913,9873,7706,8633,9471,7794,6444,5530,7707,9400,10819,13007,13752,16051,17806,19830,22943,34494,39143,32200,26090,28439,35017,39236,45705,66115,50718,35919,24845,19366,10890,4410,1951,683,91,36,137,326,280,184,297,3655,0,0,0,0,0
15953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,110,379,502,477,317,197,115,59,42,31,41,41,73,64,107,181,202,229,118,14,0,0,0,0,0,0,0,0,0,0,0,3047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,4247,37029,112314,182582,178994,132955,83018,51318,32296,17872,13863,10964,12499,13373,12652,14544,20510,21536,16316,7768,920,24,0,0,0,0,0,0,0,0,0,0
162094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,46,49,79,134,129,123,74,100,70,73,74,82,104,93,160,143,157,177,143,140,137,102,93,182,193,204,221,141,86,22,1,0,0,0,0,0,0,0,0,4442,0,0,0,0,0,4906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1021,3022,4882,8359,13072,13347,14011,11665,13127,14152,17247,18866,20855,23143,26422,34939,35610,40249,49370,47637,43419,35182,31759,34666,56447,56207,55773,42064,29410,13094,2952,400,108,134,169,262,211,98,124,1130,10380,1,0,0,0,0
296269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,125,193,155,153,136,112,120,272,266,177,195,219,117,87,28,1,0,0,0,0,0,0,0,6600,0,0,0,0,0,2731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,12,1019,11690,38763,60283,54439,46171,42080,40192,46261,86931,73273,57245,44705,38546,23475,12925,3719,333,146,78,117,152,212,367,795,8074,0,0,0,0,0
74575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,68,178,226,246,199,157,105,90,104,140,118,107,86,58,55,32,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,629,9180,40086,85940,127457,133104,108560,79455,58795,50037,45821,56632,40438,31254,21800,13059,9331,5195,1967,232,1,1,0,2,0,0,0,0,0,0,0,0,0
242373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,87,194,243,195,158,91,77,55,56,104,58,64,110,111,126,136,54,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,914,12366,49663,89807,106956,97014,73035,53218,39728,31427,27645,35384,24257,20716,21856,22115,19793,16360,7650,1100,16,1,2,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,9,5,5,6,13,90,246,348,351,261,261,250,211,181,56,33,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,535,1055,1563,1795,1895,2128,2778,9480,42419,108680,148787,148792,122816,108673,99360,83417,65186,27500,13869,5346,1196,213,57,11,9,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,18,20,37,28,39,41,52,78,69,115,198,264,318,267,196,152,165,93,92,110,109,85,53,19,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,600,1805,3421,5365,8502,10076,11674,14704,15735,19148,28992,49358,81958,112182,122236,107854,88190,74924,75193,43613,36325,32571,26373,15312,7408,2879,834,85,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3452,1648,1051,541,261,130,241,103,90,87,66,79,63,43,40,36,64,67,91,117,123,122,137,133,117,84,65,32,19,18,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655,78218,64293,52254,29402,21755,17838,24396,14950,15610,16995,18473,17669,19237,18038,15465,14202,19977,33628,41446,47784,55597,59468,64530,62757,54976,42307,29536,20740,8545,5193,2833,1856,231,0,3,0,1,2,1,0,0,1,0,0,0,0,0,0,0
15670,0,0,0,0,0,0,0,0,0,0,0,0,0,133,2932,1613,772,463,246,138,151,112,100,94,68,88,46,56,69,29,18,29,27,8,28,46,50,84,95,110,169,182,69,60,44,53,34,11,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1770,10,0,0,0,0,0,0,0,0,0,0,2,60,7637,100215,77112,50237,33782,25271,21032,23747,19169,18736,16305,17999,22463,18818,17793,16815,11934,10441,9981,8251,8639,13643,19509,27256,42263,56016,60512,63599,68198,32759,20225,13637,9738,6609,2399,944,474,86,1,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,10,9,5,12,11,11,14,4,16,6,11,5,5,18,68,172,242,274,305,281,220,182,97,67,20,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,259,807,1485,2531,2535,3601,4002,5015,5750,5600,6178,6600,5517,5085,5122,5416,8874,33018,82789,112342,131769,141018,134803,108551,88962,41615,26588,10240,2962,2037,1550,1392,1193,1048,723,557,301,77,4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,409,663,472,205,42,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3265,50383,204449,316708,254252,124626,34506,6083,1245,646,223,182,191,195,206,221,216,214,144,108,37,11,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,6,21,56,141,317,257,254,334,322,306,212,168,156,251,175,51,36,25,3,2,2,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,108,775,1460,1920,3859,9147,22246,64827,109827,102366,94705,105339,107745,95406,64682,52809,45008,50602,32004,12977,7374,4329,2004,1532,1385,1002,666,539,219,21,0,0,0,0,0,0,0
95677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,64,306,696,812,643,468,182,84,29,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,116,1739,21501,93920,184830,218388,178977,126212,43562,18928,5619,1791,716,410,288,297,190,129,77,5,0,1,3,2,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,16,11,9,10,7,24,18,26,23,24,24,15,15,23,16,29,36,34,46,68,136,172,346,247,223,154,167,345,365,228,185,96,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,1033,2057,3583,3769,3895,4680,5056,6320,7379,6806,8736,10225,10248,9408,9389,10785,11019,10696,13633,13951,15185,27364,42879,56289,94926,92010,71865,54936,58048,102245,87581,67388,47134,20894,4630,544,63,37,12,8,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,98,116,150,173,234,275,238,222,163,178,187,274,230,168,149,124,187,274,206,42,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,149,3492,19318,36714,47378,53197,60763,74411,80383,75821,67401,55774,50261,55004,74172,59552,46158,30084,26472,28193,26440,17327,5092,1820,779,67,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,65,94,238,379,540,522,444,288,147,61,17,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,851,6939,19467,33609,75631,134560,176486,181879,151228,103494,58046,27568,14024,7742,3409,1159,461,208,133,85,68,67,22,1,1,0,0,0,2,0,1,1,0,0,0,0,0,0
173652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,194,394,196,176,101,67,155,165,183,159,134,144,125,107,72,93,79,66,59,27,24,25,40,14,15,22,14,6,7,4,0,0,0,0,0,0,0,0,235,0,0,0,0,0,2348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,553,5818,22665,49149,35103,33160,24501,22326,34471,44504,50159,50387,47733,48939,50031,44404,42518,40871,36291,31011,23926,16173,10940,9293,13339,8885,5528,4232,2899,1680,1123,586,207,54,12,11,53,202,420,622,5574,467,0,0,0,0
173652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,13,5,2,6,6,1,1,8,28,99,157,124,104,89,105,107,97,92,140,265,204,209,215,198,184,169,41,25,0,0,2,0,0,0,0,1291,0,0,0,0,0,2348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,146,601,1170,1587,1229,1259,1424,1526,1240,1216,2367,8921,23407,37912,42272,39442,37347,38111,41885,45997,50307,60775,88617,66276,61362,53829,39250,29959,22971,7524,2112,471,292,238,178,96,280,633,5719,50,0,0,0,0
13972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,29,67,78,65,92,43,63,92,173,191,130,105,98,101,114,105,102,88,101,134,109,141,176,212,315,277,171,68,13,0,1,0,1,6,0,4,0,0,0,0,0,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,35,26,355,1515,5521,9551,13891,16745,17740,16033,18281,24929,48155,62545,50654,41448,42802,43802,44351,45850,45272,42755,42935,51073,40509,41320,45029,43544,46303,38932,22281,9433,2385,705,513,425,535,503,388,1366,65,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,48,69,48,59,67,52,43,22,15,20,16,19,35,52,66,82,93,59,83,115,172,213,324,242,214,227,282,589,328,87,57,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2072,4079,6723,5455,7533,8860,8926,7536,5626,5933,5503,5710,6796,10633,17632,23811,25403,25912,25395,32493,47029,62818,83069,111577,84548,71288,60383,70202,92234,51223,12656,6061,872,10,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1839,1250,796,1048,898,626,563,338,413,367,131,102,93,66,54,19,22,24,39,19,45,45,31,48,46,46,66,128,165,227,197,217,162,105,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4469,78582,43165,42856,45734,43432,31198,27880,17958,19378,17997,12166,11946,13952,16421,12144,8542,9458,11476,10443,11439,14316,14997,14086,18727,23012,24939,32293,56676,67972,74298,57078,48435,31567,16128,4214,351,7,2,0,0,0,0,0,0,0,0,0,0,0
257957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,31,44,77,37,94,56,45,70,54,29,14,14,4,17,8,3,19,7,11,28,6,20,22,24,34,66,140,238,296,342,377,334,334,257,107,55,3,0,0,0,0,133,4,0,0,0,0,0,5043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,914,1623,3590,4035,5311,4659,5136,7917,6122,3563,2422,2228,2072,2373,2115,2480,3563,4218,5661,5730,4966,7716,9247,9899,14284,23080,62800,86075,101992,94423,81746,65989,51263,29520,10222,3341,475,31,18,22,47,367,77,0,0,0,0,0
359168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,29,52,26,28,55,29,22,9,7,22,15,12,31,43,66,138,135,155,185,196,91,133,97,81,92,108,172,79,41,4,0,0,0,0,0,0,0,0,0,0,0,3832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,800,2720,5145,4886,6774,7904,6128,5512,4530,4640,4881,5315,7506,11481,19911,33327,51755,64931,70779,71186,72270,40626,33840,24822,18644,16654,14022,13846,7496,2067,173,1,0,0,0,0,0,0,0,0,0,0
199252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,2235,91,499,421,248,205,163,132,142,135,87,62,57,103,123,116,146,191,223,156,159,144,127,100,91,59,36,6,8,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3748,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23961,51502,6473,21290,19039,16292,16214,10217,11674,12407,12633,11194,10716,13323,20806,29319,30551,37934,50577,58551,54915,53696,46483,42598,44488,39594,23839,11337,2978,2236,1684,1010,373,55,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,25,24,20,16,18,2,8,57,105,240,309,385,352,296,198,149,94,72,51,40,38,28,30,22,14,7,18,20,36,54,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,799,2155,2317,2214,2939,3171,3253,1649,2941,12229,36564,78161,116086,131410,135927,122803,90091,62357,44307,32738,27039,21368,19455,11452,9283,6161,3515,2727,2240,2602,3155,3384,600,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,16,14,19,27,21,26,48,42,63,71,65,71,78,75,189,247,246,183,201,218,157,157,207,361,229,184,168,96,89,56,31,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,146,938,1613,2088,2407,4394,6108,6755,9091,12604,14792,19458,21822,21374,20695,20806,25260,56300,75856,72046,62681,61733,59858,51123,47734,59105,80962,55843,43277,31746,19759,13588,9000,4128,1097,127,2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,43,633,260,277,184,139,134,117,132,74,94,122,86,73,97,74,71,72,74,132,173,175,129,119,125,98,71,78,138,263,186,118,77,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3296,17654,17588,21370,20347,21622,22483,23306,28832,26600,30114,33831,32293,30236,28756,26448,24572,23371,27443,47816,58525,50572,40328,36597,32470,28096,25713,28931,37085,59607,41723,25536,14348,6307,1333,164,13,2,0,0,1,0,0,0,0,0,0,0,0,0,0
296928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,33,109,306,434,569,370,141,129,156,230,158,190,450,502,316,428,271,92,8,0,0,0,0,0,0,0,0,0,1079,3072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,31,1459,6512,21600,57914,94444,107937,75517,36733,27852,28348,32937,24330,25484,43039,41177,26046,23532,11829,2829,530,268,312,85,76,122,99,113,292,566,2002
0,0,0,0,0,0,0,0,0,0,0,234,269,345,187,135,77,73,40,38,41,48,42,36,35,35,47,45,42,62,55,78,50,71,101,275,661,581,204,119,87,52,62,35,45,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5941,12647,18844,17899,13916,13514,14777,14003,12734,12342,16689,14496,15623,14960,15767,19501,18731,16395,17360,19390,21577,21500,25488,35717,81957,171232,155437,71657,32147,22083,16227,15615,9444,6877,2747,403,24,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,10,7,4,2,5,2,1,3,7,11,13,5,7,10,19,14,27,28,41,124,437,523,663,768,577,183,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,61,283,658,640,851,812,673,860,955,985,1232,2270,2733,3115,3564,4228,6000,8028,9989,11625,14116,23395,55210,144312,172835,185074,175536,114698,43062,8448,190,14,5,0,4,0,2,0,0,0,0,0,0,0,0
